evals.q.250.	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume.max
3.550e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.744e-01	4.968e-01	2.944e-01	2.792e-01	3.080e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.488e-01	3.312e-01	3.600e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.450e-01	3.600e-01	2.176e-01	2.045e-01	2.250e-01	2.715e-01	2.669e-01	2.835e-01	2.805e-01	2.751e-01	2.855e-01	nan	nan	nan	1.818e-01	1.735e-01	1.887e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.972e-01	2.880e-01	3.040e-01	1.929e-01	1.825e-01	1.992e-01	2.132e-01	2.074e-01	2.178e-01	2.392e-01	2.322e-01	2.430e-01	nan	nan	nan	1.215e-01	1.168e-01	1.268e-01
3.575e+04	2.816e-01	2.616e-01	2.832e-01	2.808e-01	2.616e-01	2.824e-01	4.768e-01	4.744e-01	4.968e-01	2.944e-01	2.776e-01	3.080e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.304e-01	3.176e-01	3.432e-01	3.488e-01	3.360e-01	3.600e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.500e-01	3.484e-01	3.600e-01	2.164e-01	2.042e-01	2.250e-01	2.741e-01	2.678e-01	2.841e-01	2.778e-01	2.751e-01	2.856e-01	1.621e-01	1.536e-01	1.728e-01	1.849e-01	1.747e-01	1.959e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.972e-01	2.880e-01	3.040e-01	1.931e-01	1.823e-01	2.005e-01	2.145e-01	2.077e-01	2.188e-01	2.416e-01	2.342e-01	2.449e-01	1.138e-01	1.087e-01	1.160e-01	1.223e-01	1.170e-01	1.269e-01
3.600e+04	2.816e-01	2.616e-01	2.816e-01	2.624e-01	2.608e-01	2.816e-01	4.768e-01	4.744e-01	4.968e-01	2.944e-01	2.760e-01	3.080e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.485e-01	3.600e-01	2.184e-01	2.026e-01	2.272e-01	2.726e-01	2.676e-01	2.841e-01	2.778e-01	2.753e-01	2.857e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.540e-01	2.972e-01	2.880e-01	3.040e-01	1.932e-01	1.828e-01	2.001e-01	2.142e-01	2.077e-01	2.188e-01	2.416e-01	2.343e-01	2.449e-01	nan	nan	nan	nan	nan	nan
3.625e+04	2.816e-01	2.616e-01	3.016e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.744e-01	4.968e-01	2.944e-01	2.760e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.304e-01	3.176e-01	3.424e-01	3.464e-01	3.320e-01	3.584e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.486e-01	3.600e-01	2.193e-01	2.032e-01	2.272e-01	2.751e-01	2.666e-01	2.842e-01	2.778e-01	2.753e-01	2.857e-01	1.621e-01	1.552e-01	1.718e-01	1.848e-01	1.770e-01	1.913e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.972e-01	2.885e-01	3.040e-01	1.942e-01	1.838e-01	2.006e-01	2.147e-01	2.078e-01	2.193e-01	2.422e-01	2.353e-01	2.450e-01	1.146e-01	1.088e-01	1.186e-01	1.232e-01	1.172e-01	1.284e-01
3.650e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.744e-01	4.968e-01	2.976e-01	2.760e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.352e-01	3.176e-01	3.424e-01	3.488e-01	3.320e-01	3.584e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.486e-01	3.600e-01	2.193e-01	2.032e-01	2.272e-01	2.734e-01	2.674e-01	2.863e-01	2.800e-01	2.753e-01	2.857e-01	1.639e-01	1.579e-01	1.684e-01	1.866e-01	1.802e-01	1.964e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.972e-01	2.892e-01	3.040e-01	1.956e-01	1.831e-01	2.009e-01	2.152e-01	2.103e-01	2.194e-01	2.425e-01	2.360e-01	2.450e-01	1.149e-01	1.094e-01	1.188e-01	1.230e-01	1.146e-01	1.287e-01
3.675e+04	2.816e-01	2.616e-01	3.008e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.976e-01	2.760e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.488e-01	3.320e-01	3.656e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.484e-01	3.600e-01	2.192e-01	2.032e-01	2.259e-01	2.733e-01	2.668e-01	2.843e-01	2.800e-01	2.753e-01	2.857e-01	nan	nan	nan	1.847e-01	1.788e-01	1.910e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.972e-01	2.892e-01	3.040e-01	1.966e-01	1.836e-01	2.012e-01	2.156e-01	2.107e-01	2.200e-01	2.421e-01	2.370e-01	2.453e-01	nan	nan	nan	1.245e-01	1.197e-01	1.305e-01
3.700e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.976e-01	2.816e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.352e-01	3.176e-01	3.432e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.484e-01	3.600e-01	2.193e-01	2.044e-01	2.279e-01	2.738e-01	2.668e-01	2.845e-01	2.800e-01	2.753e-01	2.850e-01	1.630e-01	1.552e-01	1.722e-01	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.540e-01	2.972e-01	2.892e-01	3.040e-01	1.957e-01	1.847e-01	2.015e-01	2.168e-01	2.106e-01	2.205e-01	2.425e-01	2.373e-01	2.453e-01	1.149e-01	1.106e-01	1.188e-01	nan	nan	nan
3.725e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.976e-01	2.816e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.488e-01	3.304e-01	3.656e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.486e-01	3.600e-01	2.191e-01	2.071e-01	2.279e-01	2.734e-01	2.658e-01	2.845e-01	2.800e-01	2.750e-01	2.850e-01	nan	nan	nan	1.853e-01	1.805e-01	1.915e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.900e-01	3.040e-01	1.936e-01	1.847e-01	2.025e-01	2.169e-01	2.122e-01	2.211e-01	2.413e-01	2.378e-01	2.459e-01	nan	nan	nan	1.249e-01	1.197e-01	1.316e-01
3.750e+04	2.808e-01	2.608e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.976e-01	2.816e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.352e-01	3.176e-01	3.496e-01	3.488e-01	3.320e-01	3.656e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.486e-01	3.600e-01	2.196e-01	2.044e-01	2.282e-01	2.734e-01	2.660e-01	2.845e-01	2.800e-01	2.750e-01	2.850e-01	1.627e-01	1.560e-01	1.753e-01	1.876e-01	1.783e-01	1.919e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.900e-01	3.040e-01	1.975e-01	1.868e-01	2.035e-01	2.172e-01	2.122e-01	2.204e-01	2.423e-01	2.382e-01	2.472e-01	1.157e-01	1.098e-01	1.188e-01	1.258e-01	1.199e-01	1.328e-01
3.775e+04	2.808e-01	2.608e-01	2.816e-01	2.816e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	3.000e-01	2.816e-01	3.096e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.512e-01	3.360e-01	3.656e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.486e-01	3.600e-01	2.197e-01	2.073e-01	2.285e-01	2.733e-01	2.661e-01	2.844e-01	2.800e-01	2.754e-01	2.850e-01	nan	nan	nan	1.887e-01	1.788e-01	1.932e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.920e-01	3.052e-01	1.976e-01	1.868e-01	2.036e-01	2.175e-01	2.110e-01	2.201e-01	2.424e-01	2.383e-01	2.494e-01	nan	nan	nan	1.271e-01	1.211e-01	1.345e-01
3.800e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.968e-01	2.816e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.352e-01	3.168e-01	3.456e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.486e-01	3.636e-01	2.211e-01	2.077e-01	2.285e-01	2.757e-01	2.678e-01	2.844e-01	2.800e-01	2.754e-01	2.850e-01	1.660e-01	1.565e-01	1.759e-01	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.920e-01	3.052e-01	1.976e-01	1.868e-01	2.041e-01	2.177e-01	2.125e-01	2.211e-01	2.425e-01	2.383e-01	2.496e-01	1.158e-01	1.102e-01	1.181e-01	nan	nan	nan
3.825e+04	2.808e-01	2.616e-01	3.016e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.968e-01	2.816e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.352e-01	3.184e-01	3.456e-01	3.520e-01	3.360e-01	3.656e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.636e-01	2.191e-01	2.077e-01	2.285e-01	2.788e-01	2.681e-01	2.844e-01	2.805e-01	2.754e-01	2.850e-01	1.684e-01	1.624e-01	1.759e-01	1.876e-01	1.790e-01	1.920e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.920e-01	3.044e-01	1.980e-01	1.881e-01	2.051e-01	2.172e-01	2.127e-01	2.211e-01	2.449e-01	2.388e-01	2.505e-01	1.147e-01	1.103e-01	1.181e-01	1.276e-01	1.220e-01	1.347e-01
3.850e+04	2.816e-01	2.616e-01	2.816e-01	2.616e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.968e-01	2.816e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.520e-01	3.360e-01	3.616e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.636e-01	2.200e-01	2.077e-01	2.285e-01	2.788e-01	2.683e-01	2.846e-01	2.805e-01	2.750e-01	2.850e-01	nan	nan	nan	1.887e-01	1.814e-01	1.969e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.932e-01	3.044e-01	1.992e-01	1.867e-01	2.056e-01	2.160e-01	2.120e-01	2.226e-01	2.453e-01	2.388e-01	2.506e-01	nan	nan	nan	1.303e-01	1.235e-01	1.376e-01
3.875e+04	2.816e-01	2.616e-01	3.016e-01	2.816e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.896e-01	2.816e-01	3.112e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.352e-01	3.192e-01	3.448e-01	3.512e-01	3.384e-01	3.584e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.636e-01	2.201e-01	2.077e-01	2.280e-01	2.793e-01	2.690e-01	2.848e-01	2.805e-01	2.750e-01	2.850e-01	1.674e-01	1.575e-01	1.769e-01	1.891e-01	1.820e-01	1.982e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.932e-01	3.060e-01	2.004e-01	1.886e-01	2.056e-01	2.167e-01	2.120e-01	2.231e-01	2.462e-01	2.399e-01	2.508e-01	1.155e-01	1.107e-01	1.208e-01	1.304e-01	1.229e-01	1.376e-01
3.900e+04	2.808e-01	2.616e-01	2.816e-01	2.816e-01	2.616e-01	2.824e-01	4.768e-01	4.752e-01	4.968e-01	2.896e-01	2.816e-01	3.152e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.636e-01	2.200e-01	2.077e-01	2.280e-01	2.793e-01	2.709e-01	2.851e-01	2.807e-01	2.750e-01	2.851e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.932e-01	3.060e-01	2.007e-01	1.885e-01	2.056e-01	2.167e-01	2.116e-01	2.252e-01	2.454e-01	2.400e-01	2.529e-01	nan	nan	nan	nan	nan	nan
3.925e+04	2.816e-01	2.616e-01	3.008e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.944e-01	2.800e-01	3.152e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.368e-01	3.208e-01	3.456e-01	3.520e-01	3.384e-01	3.656e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.650e-01	2.200e-01	2.115e-01	2.285e-01	2.795e-01	2.713e-01	2.861e-01	2.807e-01	2.750e-01	2.851e-01	1.708e-01	1.616e-01	1.773e-01	1.896e-01	1.845e-01	1.983e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.500e-01	2.560e-01	2.992e-01	2.932e-01	3.072e-01	2.005e-01	1.885e-01	2.063e-01	2.189e-01	2.122e-01	2.249e-01	2.453e-01	2.412e-01	2.536e-01	1.166e-01	1.125e-01	1.219e-01	1.314e-01	1.231e-01	1.355e-01
3.950e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.968e-01	2.800e-01	3.176e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.576e-01	3.392e-01	3.672e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.650e-01	2.223e-01	2.115e-01	2.308e-01	2.790e-01	2.716e-01	2.865e-01	2.807e-01	2.754e-01	2.856e-01	nan	nan	nan	1.927e-01	1.834e-01	2.000e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.992e-01	2.932e-01	3.072e-01	2.013e-01	1.878e-01	2.072e-01	2.186e-01	2.124e-01	2.241e-01	2.464e-01	2.394e-01	2.525e-01	nan	nan	nan	1.342e-01	1.240e-01	1.361e-01
3.975e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.992e-01	2.800e-01	3.176e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.384e-01	3.216e-01	3.472e-01	3.576e-01	3.392e-01	3.672e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.650e-01	2.223e-01	2.128e-01	2.308e-01	2.810e-01	2.718e-01	2.865e-01	2.807e-01	2.754e-01	2.856e-01	1.696e-01	1.597e-01	1.789e-01	1.928e-01	1.834e-01	2.000e-01	2.520e-01	2.460e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	3.000e-01	2.932e-01	3.080e-01	2.004e-01	1.879e-01	2.076e-01	2.211e-01	2.140e-01	2.242e-01	2.465e-01	2.395e-01	2.512e-01	1.165e-01	1.124e-01	1.223e-01	1.352e-01	1.274e-01	1.387e-01
4.000e+04	2.808e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.992e-01	2.800e-01	3.176e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.650e-01	2.235e-01	2.133e-01	2.308e-01	2.810e-01	2.716e-01	2.878e-01	2.807e-01	2.754e-01	2.856e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	3.000e-01	2.932e-01	3.080e-01	2.004e-01	1.894e-01	2.076e-01	2.211e-01	2.152e-01	2.252e-01	2.466e-01	2.395e-01	2.512e-01	nan	nan	nan	nan	nan	nan
4.025e+04	2.816e-01	2.616e-01	3.008e-01	2.624e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.992e-01	2.824e-01	3.176e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.392e-01	3.216e-01	3.496e-01	3.576e-01	3.392e-01	3.672e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.650e-01	2.241e-01	2.116e-01	2.316e-01	2.801e-01	2.700e-01	2.878e-01	2.807e-01	2.754e-01	2.856e-01	1.703e-01	1.626e-01	1.806e-01	1.942e-01	1.871e-01	2.006e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	3.000e-01	2.944e-01	3.080e-01	2.013e-01	1.899e-01	2.076e-01	2.214e-01	2.176e-01	2.261e-01	2.465e-01	2.419e-01	2.512e-01	1.166e-01	1.125e-01	1.223e-01	1.344e-01	1.260e-01	1.380e-01
4.050e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.992e-01	2.832e-01	3.176e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.392e-01	3.224e-01	3.504e-01	3.576e-01	3.392e-01	3.672e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.550e-01	3.500e-01	3.650e-01	2.242e-01	2.144e-01	2.316e-01	2.812e-01	2.717e-01	2.867e-01	2.824e-01	2.754e-01	2.856e-01	1.738e-01	1.662e-01	1.821e-01	1.943e-01	1.876e-01	2.011e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	3.032e-01	2.940e-01	3.084e-01	2.024e-01	1.908e-01	2.076e-01	2.233e-01	2.176e-01	2.276e-01	2.458e-01	2.420e-01	2.514e-01	1.181e-01	1.124e-01	1.254e-01	1.364e-01	1.266e-01	1.397e-01
4.075e+04	2.816e-01	2.616e-01	3.008e-01	2.808e-01	2.608e-01	2.816e-01	4.768e-01	4.752e-01	4.968e-01	2.992e-01	2.832e-01	3.176e-01	3.672e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.520e-01	3.392e-01	3.688e-01	2.550e-01	2.500e-01	2.650e-01	2.550e-01	2.450e-01	2.650e-01	3.600e-01	3.500e-01	3.650e-01	2.235e-01	2.162e-01	2.318e-01	2.812e-01	2.720e-01	2.868e-01	2.825e-01	2.754e-01	2.856e-01	nan	nan	nan	1.947e-01	1.921e-01	2.027e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	3.020e-01	2.940e-01	3.084e-01	2.026e-01	1.926e-01	2.081e-01	2.233e-01	2.176e-01	2.273e-01	2.449e-01	2.421e-01	2.512e-01	nan	nan	nan	1.367e-01	1.276e-01	1.390e-01
